GrowthCurveComponentID,Age,MerchVolume
60,50,169.9150736
60,51,172.4913045
60,52,175.0168537
60,53,177.4918381
60,54,179.9164019
60,55,182.290715
60,56,184.6149712
60,57,186.8893871
60,58,189.1141999
60,59,191.2896666
60,60,193.4160625
60,61,195.4936798
60,62,197.5228269
60,63,199.5038269
60,64,201.4370167
60,65,203.3227461
60,66,205.1613769
60,67,206.9532819
60,68,208.6988443
60,69,210.3984566
60,70,212.0525202
60,71,213.6614447
60,72,215.2256468
60,73,216.7455503
60,74,218.2215852
60,75,219.654187
60,76,221.0437965
60,77,222.3908591
60,78,223.6958244
60,79,224.9591456
60,80,226.1812793
60,81,227.3626849
60,82,228.5038246
60,83,229.6051623
60,84,230.6671639
60,85,231.690297
60,86,232.67503
60,87,233.6218322
60,88,234.5311738
60,89,235.4035251
60,90,236.2393563
60,91,237.0391378
60,92,237.8033392
60,93,238.5324299
60,94,239.2268781
60,95,239.8871513
60,96,240.5137156
60,97,241.1070357
60,98,241.667575
60,99,242.195795
60,100,242.6921555
60,101,243.1571143
60,102,243.5911269
60,103,243.9946469
60,104,244.3681254
60,105,244.7120109
60,106,245.0267496
60,107,245.3127848
60,108,245.5705573
60,109,245.800505
60,110,246.0030626
60,111,246.1786623
60,112,246.3277328
60,113,246.4506998
60,114,246.5479861
60,115,246.6200107
60,116,246.6671899
60,117,246.6899361
60,118,246.6886587
60,119,246.6637635
60,120,246.6156528
60,121,246.5447255
60,122,246.4513768
60,123,246.3359984
60,124,246.1989785
60,125,246.0407014
60,126,245.861548
60,127,245.6618955
60,128,245.4421173
60,129,245.2025832
60,130,244.9436592
60,131,244.6657078
60,132,244.3690873
60,133,244.0541529
60,134,243.7212555
60,135,243.3707425
60,136,243.0029577
60,137,242.6182409
60,138,242.2169282
60,139,241.7993521
60,140,241.3658413
60,141,240.9167208
60,142,240.4523117
60,143,239.9729317
60,144,239.4788946
60,145,238.9705105
60,146,238.4480858
60,147,237.9119236
60,148,237.3623228
60,149,236.799579
60,150,236.2239842
60,151,235.6358266
60,152,235.035391
60,153,234.4229585
60,154,233.7988068
60,155,233.1632099
60,156,232.5164385
60,157,231.8587595
60,158,231.1904367
60,159,230.5117303
60,160,229.8228969
60,161,229.1241899
60,162,228.4158594
60,163,227.6981519
60,164,226.9713108
60,165,226.235576
60,166,225.4911842
60,167,224.7383689
60,168,223.9773604
60,169,223.2083856
60,170,222.4316683
60,171,221.6474294
60,172,220.8558862
60,173,220.0572533
60,174,219.251742
60,175,218.4395606
60,176,217.6209145
60,177,216.796006
60,178,215.9650343
60,179,215.1281959
60,180,214.2856843
60,181,213.43769
60,182,212.5844008
60,183,211.7260015
60,184,210.8626742
60,185,209.9945983
60,186,209.1219503
60,187,208.2449041
60,188,207.3636306
60,189,206.4782985
60,190,205.5890735
60,191,204.6961188
60,192,203.799595
60,193,202.8996602
60,194,201.9964698
60,195,201.090177
60,196,200.1809321
60,197,199.2688833
60,198,198.3541761
60,199,197.4369539
60,200,196.5173575
60,201,195.5955253
60,202,194.6715937
60,203,193.7456964
60,204,192.817965
60,205,191.8885291
60,206,190.9575156
60,207,190.0250496
60,208,189.0912538
60,209,188.156249
60,210,187.2201535
60,211,186.283084
60,212,185.3451546
60,213,184.4064779
60,214,183.467164
60,215,182.5273213
60,216,181.5870561
60,217,180.6464729
60,218,179.705674
60,219,178.7647601
60,220,177.8238299
60,221,176.8829803
60,222,175.9423062
60,223,175.0019008
60,224,174.0618557
60,225,173.1222604
60,226,172.1832029
60,227,171.2447695
60,228,170.3070447
60,229,169.3701113
60,230,168.4340505
60,231,167.4989419
60,232,166.5648636
60,233,165.6318918
60,234,164.7001014
60,235,163.7695658
60,236,162.8403566
60,237,161.9125441
60,238,160.9861972
60,239,160.061383
60,240,159.1381676
60,241,158.2166153
60,242,157.2967892
60,243,156.3787509
60,244,155.4625609
60,245,154.548278
60,246,153.6359598
60,247,152.7256628
60,248,151.8174418
60,249,150.9113508
60,250,150.0074422
61,0,0
61,1,2.41304853
61,2,5.472750437
61,3,8.801772829
61,4,12.29754269
61,5,15.90663043
61,6,19.59548228
61,7,23.34082288
61,8,27.12546844
61,9,30.93617964
61,10,34.76243624
61,11,38.59568209
61,12,42.42883212
61,13,46.25593551
61,14,50.07193683
61,15,53.8725016
61,16,57.65388549
61,17,61.41283414
61,18,65.14650503
61,19,68.85240543
61,20,72.52834252
61,21,76.17238279
61,22,79.78281847
61,23,83.35813969
61,24,86.89701102
61,25,90.39825161
61,26,93.86081827
61,27,97.28379088
61,28,100.6663598
61,29,104.0078149
61,30,107.3075361
61,31,110.5649846
61,32,113.7796958
61,33,116.9512725
61,34,120.0793791
61,35,123.1637365
61,36,126.2041168
61,37,129.2003399
61,38,132.152269
61,39,135.0598074
61,40,137.9228955
61,41,140.7415076
61,42,143.5156496
61,43,146.2453564
61,44,148.9306898
61,45,151.5717366
61,46,154.1686065
61,47,156.7214308
61,48,159.2303604
61,49,161.6955645
61,50,164.1172296
61,51,166.4955576
61,52,168.8307652
61,53,171.1230827
61,54,173.3727528
61,55,175.5800299
61,56,177.7451791
61,57,179.8684755
61,58,181.9502033
61,59,183.9906553
61,60,185.9901319
61,61,187.9489409
61,62,189.8673966
61,63,191.7458195
61,64,193.5845354
61,65,195.3838755
61,66,197.1441754
61,67,198.865775
61,68,200.5490178
61,69,202.194251
61,70,203.8018247
61,71,205.3720917
61,72,206.9054073
61,73,208.4021289
61,74,209.8626157
61,75,211.2872285
61,76,212.6763294
61,77,214.0302815
61,78,215.3494489
61,79,216.6341963
61,80,217.8848888
61,81,219.1018918
61,82,220.2855707
61,83,221.436291
61,84,222.5544177
61,85,223.6403157
61,86,224.694349
61,87,225.7168812
61,88,226.7082751
61,89,227.6688923
61,90,228.5990938
61,91,229.4992392
61,92,230.3696867
61,93,231.2107936
61,94,232.0229153
61,95,232.8064061
61,96,233.5616184
61,97,234.2889032
61,98,234.9886095
61,99,235.6610848
61,100,236.3066744
61,101,236.9257219
61,102,237.5185689
61,103,238.0855549
61,104,238.6270175
61,105,239.1432919
61,106,239.6347113
61,107,240.1016067
61,108,240.5443068
61,109,240.9631381
61,110,241.3584248
61,111,241.7304886
61,112,242.0796491
61,113,242.4062232
61,114,242.7105258
61,115,242.9928689
61,116,243.2535624
61,117,243.4929135
61,118,243.7112272
61,119,243.9088057
61,120,244.0859488
61,121,244.242954
61,122,244.3801158
61,123,244.4977267
61,124,244.5960761
61,125,244.6754514
61,126,244.7361371
61,127,244.7784151
61,128,244.802565
61,129,244.8088636
61,130,244.7975854
61,131,244.769002
61,132,244.7233827
61,133,244.6609941
61,134,244.5821003
61,135,244.4869629
61,136,244.3758408
61,137,244.2489906
61,138,244.1066661
61,139,243.9491187
61,140,243.7765974
61,141,243.5893483
61,142,243.3876155
61,143,243.1716401
61,144,242.9416612
61,145,242.697915
61,146,242.4406355
61,147,242.1700542
61,148,241.8863999
61,149,241.5898994
61,150,241.2807767
61,151,240.9592536
61,152,240.6255495
61,153,240.2798812
61,154,239.9224633
61,155,239.5535081
61,156,239.1732254
61,157,238.7818228
61,158,238.3795055
61,159,237.9664764
61,160,237.542936
61,161,237.1090829
61,162,236.6651129
61,163,236.2112201
61,164,235.747596
61,165,235.2744299
61,166,234.7919091
61,167,234.3002186
61,168,233.7995413
61,169,233.2900577
61,170,232.7719465
61,171,232.2453842
61,172,231.7105449
61,173,231.167601
61,174,230.6167226
61,175,230.0580778
61,176,229.4918327
61,177,228.9181512
61,178,228.3371956
61,179,227.7491257
61,180,227.1540996
61,181,226.5522735
61,182,225.9438015
61,183,225.3288358
61,184,224.7075267
61,185,224.0800228
61,186,223.4464704
61,187,222.8070143
61,188,222.1617974
61,189,221.5109606
61,190,220.8546432
61,191,220.1929826
61,192,219.5261143
61,193,218.8541722
61,194,218.1772885
61,195,217.4955936
61,196,216.809216
61,197,216.1182827
61,198,215.4229191
61,199,214.7232487
61,200,214.0193935
61,201,213.3114737
61,202,212.5996082
61,203,211.8839139
61,204,211.1645065
61,205,210.4414997
61,206,209.715006
61,207,208.9851362
61,208,208.2519996
61,209,207.515704
61,210,206.7763556
61,211,206.0340593
61,212,205.2889183
61,213,204.5410346
61,214,203.7905085
61,215,203.0374391
61,216,202.281924
61,217,201.5240594
61,218,200.7639401
61,219,200.0016596
61,220,199.2373099
61,221,198.4709819
61,222,197.7027649
61,223,196.9327471
61,224,196.1610154
61,225,195.3876552
61,226,194.6127509
61,227,193.8363855
61,228,193.0586407
61,229,192.2795971
61,230,191.4993341
61,231,190.7179297
61,232,189.935461
61,233,189.1520037
61,234,188.3676323
61,235,187.5824204
61,236,186.7964403
61,237,186.0097631
61,238,185.222459
61,239,184.4345968
61,240,183.6462446
61,241,182.8574691
61,242,182.068336
61,243,181.27891
61,244,180.4892549
61,245,179.6994331
61,246,178.9095065
61,247,178.1195354
61,248,177.3295796
61,249,176.5396977
61,250,175.7499474
62,0,0
62,1,2.296392343
62,2,5.269071863
62,3,8.531104827
62,4,11.97521201
62,5,15.54505708
62,6,19.20504924
62,7,22.9303792
62,8,26.70265318
62,9,30.50764588
62,10,34.33401423
62,11,38.17250273
62,12,42.01542338
62,13,45.85629953
62,14,49.68961288
62,15,53.51061833
62,16,57.31520488
62,17,61.09978899
62,18,64.86123121
62,19,68.59676993
62,20,72.30396803
62,21,75.98066931
62,22,79.62496261
62,23,83.23515179
62,24,86.80973057
62,25,90.34736113
62,26,93.84685587
62,27,97.30716167
62,28,100.7273463
62,29,104.1065865
62,30,107.4441578
62,31,110.739425
62,32,113.9918346
62,33,117.2009071
62,34,120.3662311
62,35,123.4874571
62,36,126.564293
62,37,129.5964987
62,38,132.5838826
62,39,135.5262975
62,40,138.4236371
62,41,141.275833
62,42,144.0828521
62,43,146.8446933
62,44,149.5613858
62,45,152.2329866
62,46,154.8595784
62,47,157.4412679
62,48,159.978184
62,49,162.4704761
62,50,164.9183131
62,51,167.3218812
62,52,169.6813834
62,53,171.9970379
62,54,174.2690772
62,55,176.4977469
62,56,178.6833049
62,57,180.8260204
62,58,182.926173
62,59,184.9840522
62,60,186.9999564
62,61,188.9741921
62,62,190.9070739
62,63,192.7989229
62,64,194.650067
62,65,196.46084
62,66,198.231581
62,67,199.9626342
62,68,201.6543483
62,69,203.3070759
62,70,204.9211736
62,71,206.4970009
62,72,208.0349207
62,73,209.5352982
62,74,210.9985011
62,75,212.424899
62,76,213.8148634
62,77,215.1687671
62,78,216.4869842
62,79,217.7698897
62,80,219.0178595
62,81,220.23127
62,82,221.4104979
62,83,222.55592
62,84,223.6679132
62,85,224.7468542
62,86,225.7931192
62,87,226.8070842
62,88,227.7891242
62,89,228.7396136
62,90,229.6589259
62,91,230.5474336
62,92,231.4055079
62,93,232.2335188
62,94,233.0318351
62,95,233.8008239
62,96,234.540851
62,97,235.2522804
62,98,235.9354745
62,99,236.5907938
62,100,237.218597
62,101,237.819241
62,102,238.3930804
62,103,238.9404681
62,104,239.4617547
62,105,239.9572886
62,106,240.4274163
62,107,240.8724817
62,108,241.2928265
62,109,241.6887902
62,110,242.0607099
62,111,242.4089201
62,112,242.7337531
62,113,243.0355386
62,114,243.3146038
62,115,243.5712736
62,116,243.8058701
62,117,244.0187129
62,118,244.2101192
62,119,244.3804032
62,120,244.529877
62,121,244.6588497
62,122,244.767628
62,123,244.8565157
62,124,244.9258141
62,125,244.9758219
62,126,245.0068349
62,127,245.0191465
62,128,245.0130473
62,129,244.988825
62,130,244.9467651
62,131,244.8871499
62,132,244.8102593
62,133,244.7163706
62,134,244.605758
62,135,244.4786935
62,136,244.3354462
62,137,244.1762825
62,138,244.0014662
62,139,243.8112583
62,140,243.6059175
62,141,243.3856994
62,142,243.1508574
62,143,242.9016418
62,144,242.6383008
62,145,242.3610795
62,146,242.0702207
62,147,241.7659646
62,148,241.4485487
62,149,241.1182081
62,150,240.775175
62,151,240.4196795
62,152,240.0519489
62,153,239.6722081
62,154,239.2806794
62,155,238.8775827
62,156,238.4631353
62,157,238.0375522
62,158,237.6010458
62,159,237.1538263
62,160,236.6961013
62,161,236.2280759
62,162,235.7499531
62,163,235.2619333
62,164,234.7642147
62,165,234.256993
62,166,233.7404618
62,167,233.2148122
62,168,232.680233
62,169,232.136911
62,170,231.5850304
62,171,231.0247734
62,172,230.4563199
62,173,229.8798476
62,174,229.2955319
62,175,228.7035463
62,176,228.104062
62,177,227.4972479
62,178,226.8832711
62,179,226.2622963
62,180,225.6344863
62,181,225.0000019
62,182,224.3590017
62,183,223.7116422
62,184,223.0580781
62,185,222.3984621
62,186,221.7329446
62,187,221.0616744
62,188,220.3847983
62,189,219.702461
62,190,219.0148054
62,191,218.3219725
62,192,217.6241014
62,193,216.9213295
62,194,216.2137921
62,195,215.5016229
62,196,214.7849536
62,197,214.0639142
62,198,213.3386331
62,199,212.6092367
62,200,211.8758498
62,201,211.1385953
62,202,210.3975946
62,203,209.6529674
62,204,208.9048317
62,205,208.1533036
62,206,207.398498
62,207,206.6405279
62,208,205.8795047
62,209,205.1155383
62,210,204.348737
62,211,203.5792075
62,212,202.807055
62,213,202.0323833
62,214,201.2552943
62,215,200.4758889
62,216,199.6942662
62,217,198.9105239
62,218,198.1247583
62,219,197.3370642
62,220,196.5475352
62,221,195.7562631
62,222,194.9633388
62,223,194.1688513
62,224,193.3728888
62,225,192.5755376
62,226,191.7768832
62,227,190.9770093
62,228,190.1759987
62,229,189.3739326
62,230,188.5708913
62,231,187.7669535
62,232,186.9621967
62,233,186.1566974
62,234,185.3505307
62,235,184.5437706
62,236,183.7364897
62,237,182.9287597
62,238,182.1206509
62,239,181.3122328
62,240,180.5035733
62,241,179.6947396
62,242,178.8857975
62,243,178.0768118
62,244,177.2678464
62,245,176.4589638
62,246,175.6502256
62,247,174.8416925
62,248,174.0334239
62,249,173.2254784
62,250,172.4179135
63,0,0
63,1,2.296392343
63,2,5.269071863
63,3,8.531104827
63,4,11.97521201
63,5,15.54505708
63,6,19.20504924
63,7,22.9303792
63,8,26.70265318
63,9,30.50764588
63,10,34.33401423
63,11,38.17250273
63,12,42.01542338
63,13,45.85629953
63,14,49.68961288
63,15,53.51061833
63,16,57.31520488
63,17,61.09978899
63,18,64.86123121
63,19,68.59676993
63,20,72.30396803
63,21,75.98066931
63,22,79.62496261
63,23,83.23515179
63,24,86.80973057
63,25,90.34736113
63,26,93.84685587
63,27,97.30716167
63,28,100.7273463
63,29,104.1065865
63,30,107.4441578
63,31,110.739425
63,32,113.9918346
63,33,117.2009071
63,34,120.3662311
63,35,123.4874571
63,36,126.564293
63,37,129.5964987
63,38,132.5838826
63,39,135.5262975
63,40,138.4236371
63,41,141.275833
63,42,144.0828521
63,43,146.8446933
63,44,149.5613858
63,45,152.2329866
63,46,154.8595784
63,47,157.4412679
63,48,159.978184
63,49,162.4704761
63,50,164.9183131
63,51,167.3218812
63,52,169.6813834
63,53,171.9970379
63,54,174.2690772
63,55,176.4977469
63,56,178.6833049
63,57,180.8260204
63,58,182.926173
63,59,184.9840522
63,60,186.9999564
63,61,188.9741921
63,62,190.9070739
63,63,192.7989229
63,64,194.650067
63,65,196.46084
63,66,198.231581
63,67,199.9626342
63,68,201.6543483
63,69,203.3070759
63,70,204.9211736
63,71,206.4970009
63,72,208.0349207
63,73,209.5352982
63,74,210.9985011
63,75,212.424899
63,76,213.8148634
63,77,215.1687671
63,78,216.4869842
63,79,217.7698897
63,80,219.0178595
63,81,220.23127
63,82,221.4104979
63,83,222.55592
63,84,223.6679132
63,85,224.7468542
63,86,225.7931192
63,87,226.8070842
63,88,227.7891242
63,89,228.7396136
63,90,229.6589259
63,91,230.5474336
63,92,231.4055079
63,93,232.2335188
63,94,233.0318351
63,95,233.8008239
63,96,234.540851
63,97,235.2522804
63,98,235.9354745
63,99,236.5907938
63,100,237.218597
63,101,237.819241
63,102,238.3930804
63,103,238.9404681
63,104,239.4617547
63,105,239.9572886
63,106,240.4274163
63,107,240.8724817
63,108,241.2928265
63,109,241.6887902
63,110,242.0607099
63,111,242.4089201
63,112,242.7337531
63,113,243.0355386
63,114,243.3146038
63,115,243.5712736
63,116,243.8058701
63,117,244.0187129
63,118,244.2101192
63,119,244.3804032
63,120,244.529877
63,121,244.6588497
63,122,244.767628
63,123,244.8565157
63,124,244.9258141
63,125,244.9758219
63,126,245.0068349
63,127,245.0191465
63,128,245.0130473
63,129,244.988825
63,130,244.9467651
63,131,244.8871499
63,132,244.8102593
63,133,244.7163706
63,134,244.605758
63,135,244.4786935
63,136,244.3354462
63,137,244.1762825
63,138,244.0014662
63,139,243.8112583
63,140,243.6059175
63,141,243.3856994
63,142,243.1508574
63,143,242.9016418
63,144,242.6383008
63,145,242.3610795
63,146,242.0702207
63,147,241.7659646
63,148,241.4485487
63,149,241.1182081
63,150,240.775175
63,151,240.4196795
63,152,240.0519489
63,153,239.6722081
63,154,239.2806794
63,155,238.8775827
63,156,238.4631353
63,157,238.0375522
63,158,237.6010458
63,159,237.1538263
63,160,236.6961013
63,161,236.2280759
63,162,235.7499531
63,163,235.2619333
63,164,234.7642147
63,165,234.256993
63,166,233.7404618
63,167,233.2148122
63,168,232.680233
63,169,232.136911
63,170,231.5850304
63,171,231.0247734
63,172,230.4563199
63,173,229.8798476
63,174,229.2955319
63,175,228.7035463
63,176,228.104062
63,177,227.4972479
63,178,226.8832711
63,179,226.2622963
63,180,225.6344863
63,181,225.0000019
63,182,224.3590017
63,183,223.7116422
63,184,223.0580781
63,185,222.3984621
63,186,221.7329446
63,187,221.0616744
63,188,220.3847983
63,189,219.702461
63,190,219.0148054
63,191,218.3219725
63,192,217.6241014
63,193,216.9213295
63,194,216.2137921
63,195,215.5016229
63,196,214.7849536
63,197,214.0639142
63,198,213.3386331
63,199,212.6092367
63,200,211.8758498
63,201,211.1385953
63,202,210.3975946
63,203,209.6529674
63,204,208.9048317
63,205,208.1533036
63,206,207.398498
63,207,206.6405279
63,208,205.8795047
63,209,205.1155383
63,210,204.348737
63,211,203.5792075
63,212,202.807055
63,213,202.0323833
63,214,201.2552943
63,215,200.4758889
63,216,199.6942662
63,217,198.9105239
63,218,198.1247583
63,219,197.3370642
63,220,196.5475352
63,221,195.7562631
63,222,194.9633388
63,223,194.1688513
63,224,193.3728888
63,225,192.5755376
63,226,191.7768832
63,227,190.9770093
63,228,190.1759987
63,229,189.3739326
63,230,188.5708913
63,231,187.7669535
63,232,186.9621967
63,233,186.1566974
63,234,185.3505307
63,235,184.5437706
63,236,183.7364897
63,237,182.9287597
63,238,182.1206509
63,239,181.3122328
63,240,180.5035733
63,241,179.6947396
63,242,178.8857975
63,243,178.0768118
63,244,177.2678464
63,245,176.4589638
63,246,175.6502256
63,247,174.8416925
63,248,174.0334239
63,249,173.2254784
63,250,172.4179135
64,0,0
64,1,3.139662461
64,2,6.334449498
64,3,9.524587583
64,4,12.6971164
64,5,15.84595403
64,6,18.96761423
64,7,22.05988734
64,8,25.12128988
64,9,28.15079218
64,10,31.14766757
64,11,34.11140181
64,12,37.04163542
64,13,39.93812504
64,14,42.8007166
64,15,45.62932606
64,16,48.42392526
64,17,51.1845312
64,18,53.91119788
64,19,56.60400984
64,20,59.26307709
64,21,61.88853104
64,22,64.48052117
64,23,67.03921229
64,24,69.56478229
64,25,72.05742023
64,26,74.5173248
64,27,76.94470287
64,28,79.33976842
64,29,81.70274152
64,30,84.03384745
64,31,86.33331597
64,32,88.60138069
64,33,90.83827847
64,34,93.04424892
64,35,95.21953398
64,36,97.36437754
64,37,99.47902503
64,38,101.5637232
64,39,103.6187197
64,40,105.6442631
64,41,107.6406024
64,42,109.6079868
64,43,111.5466658
64,44,113.4568889
64,45,115.3389054
64,46,117.1929644
64,47,119.0193143
64,48,120.8182032
64,49,122.5898787
64,50,124.3345874
64,51,126.0525753
64,52,127.7440875
64,53,129.4093682
64,54,131.0486604
64,55,132.6622062
64,56,134.2502468
64,57,135.8130219
64,58,137.3507702
64,59,138.8637292
64,60,140.3521349
64,61,141.8162223
64,62,143.256225
64,63,144.672375
64,64,146.0649033
64,65,147.4340393
64,66,148.780011
64,67,150.1030449
64,68,151.4033663
64,69,152.6811987
64,70,153.9367644
64,71,155.1702841
64,72,156.3819771
64,73,157.572061
64,74,158.740752
64,75,159.8882649
64,76,161.0148129
64,77,162.1206076
64,78,163.2058592
64,79,164.2707762
64,80,165.3155657
64,81,166.3404334
64,82,167.3455832
64,83,168.3312175
64,84,169.2975375
64,85,170.2447424
64,86,171.1730303
64,87,172.0825975
64,88,172.9736389
64,89,173.8463478
64,90,174.7009161
64,91,175.5375341
64,92,176.3563906
64,93,177.1576731
64,94,177.9415672
64,95,178.7082574
64,96,179.4579266
64,97,180.1907561
64,98,180.9069258
64,99,181.6066143
64,100,182.2899985
64,101,182.957254
64,102,183.6085548
64,103,184.2440737
64,104,184.8639818
64,105,185.4684491
64,106,186.0576438
64,107,186.631733
64,108,187.1908823
64,109,187.7352558
64,110,188.2650164
64,111,188.7803255
64,112,189.2813432
64,113,189.7682281
64,114,190.2411377
64,115,190.7002278
64,116,191.1456532
64,117,191.5775673
64,118,191.9961219
64,119,192.4014679
64,120,192.7937546
64,121,193.1731301
64,122,193.5397412
64,123,193.8937335
64,124,194.2352512
64,125,194.5644373
64,126,194.8814335
64,127,195.1863804
64,128,195.4794171
64,129,195.7606818
64,130,196.0303113
64,131,196.288441
64,132,196.5352055
64,133,196.7707378
64,134,196.9951701
64,135,197.2086331
64,136,197.4112565
64,137,197.6031688
64,138,197.7844974
64,139,197.9553683
64,140,198.1159067
64,141,198.2662365
64,142,198.4064805
64,143,198.5367603
64,144,198.6571967
64,145,198.767909
64,146,198.8690156
64,147,198.960634
64,148,199.0428802
64,149,199.1158696
64,150,199.1797162
64,151,199.2345331
64,152,199.2804323
64,153,199.3175249
64,154,199.3459208
64,155,199.365729
64,156,199.3770574
64,157,199.3800129
64,158,199.3747016
64,159,199.3612284
64,160,199.3396973
64,161,199.3102112
64,162,199.2728723
64,163,199.2277817
64,164,199.1750394
64,165,199.1147448
64,166,199.046996
64,167,198.9718905
64,168,198.8895246
64,169,198.7999938
64,170,198.7033928
64,171,198.5998153
64,172,198.4893541
64,173,198.3721011
64,174,198.2481474
64,175,198.1175832
64,176,197.9804979
64,177,197.8369798
64,178,197.6871166
64,179,197.5309951
64,180,197.3687013
64,181,197.2003202
64,182,197.0259361
64,183,196.8456326
64,184,196.6594923
64,185,196.4675971
64,186,196.2700281
64,187,196.0668655
64,188,195.8581888
64,189,195.6440768
64,190,195.4246074
64,191,195.1998579
64,192,194.9699047
64,193,194.7348234
64,194,194.494689
64,195,194.2495757
64,196,193.999557
64,197,193.7447056
64,198,193.4850936
64,199,193.2207922
64,200,192.9518722
64,201,192.6784032
64,202,192.4004547
64,203,192.1180951
64,204,191.8313921
64,205,191.5404131
64,206,191.2452244
64,207,190.9458918
64,208,190.6424806
64,209,190.3350551
64,210,190.0236793
64,211,189.7084163
64,212,189.3893288
64,213,189.0664785
64,214,188.7399268
64,215,188.4097343
64,216,188.0759612
64,217,187.7386668
64,218,187.39791
64,219,187.053749
64,220,186.7062414
64,221,186.3554442
64,222,186.001414
64,223,185.6442065
64,224,185.283877
64,225,184.9204804
64,226,184.5540706
64,227,184.1847013
64,228,183.8124255
64,229,183.4372957
64,230,183.0593638
64,231,182.6786812
64,232,182.2952987
64,233,181.9092667
64,234,181.5206349
64,235,181.1294525
64,236,180.7357684
64,237,180.3396306
64,238,179.941087
64,239,179.5401847
64,240,179.1369705
64,241,178.7314904
64,242,178.3237903
64,243,177.9139153
64,244,177.5019101
64,245,177.0878191
64,246,176.671686
64,247,176.2535541
64,248,175.8334661
64,249,175.4114646
64,250,174.9875914
65,0,0
65,1,3.139662461
65,2,6.334449498
65,3,9.524587583
65,4,12.6971164
65,5,15.84595403
65,6,18.96761423
65,7,22.05988734
65,8,25.12128988
65,9,28.15079218
65,10,31.14766757
65,11,34.11140181
65,12,37.04163542
65,13,39.93812504
65,14,42.8007166
65,15,45.62932606
65,16,48.42392526
65,17,51.1845312
65,18,53.91119788
65,19,56.60400984
65,20,59.26307709
65,21,61.88853104
65,22,64.48052117
65,23,67.03921229
65,24,69.56478229
65,25,72.05742023
65,26,74.5173248
65,27,76.94470287
65,28,79.33976842
65,29,81.70274152
65,30,84.03384745
65,31,86.33331597
65,32,88.60138069
65,33,90.83827847
65,34,93.04424892
65,35,95.21953398
65,36,97.36437754
65,37,99.47902503
65,38,101.5637232
65,39,103.6187197
65,40,105.6442631
65,41,107.6406024
65,42,109.6079868
65,43,111.5466658
65,44,113.4568889
65,45,115.3389054
65,46,117.1929644
65,47,119.0193143
65,48,120.8182032
65,49,122.5898787
65,50,124.3345874
65,51,126.0525753
65,52,127.7440875
65,53,129.4093682
65,54,131.0486604
65,55,132.6622062
65,56,134.2502468
65,57,135.8130219
65,58,137.3507702
65,59,138.8637292
65,60,140.3521349
65,61,141.8162223
65,62,143.256225
65,63,144.672375
65,64,146.0649033
65,65,147.4340393
65,66,148.780011
65,67,150.1030449
65,68,151.4033663
65,69,152.6811987
65,70,153.9367644
65,71,155.1702841
65,72,156.3819771
65,73,157.572061
65,74,158.740752
65,75,159.8882649
65,76,161.0148129
65,77,162.1206076
65,78,163.2058592
65,79,164.2707762
65,80,165.3155657
65,81,166.3404334
65,82,167.3455832
65,83,168.3312175
65,84,169.2975375
65,85,170.2447424
65,86,171.1730303
65,87,172.0825975
65,88,172.9736389
65,89,173.8463478
65,90,174.7009161
65,91,175.5375341
65,92,176.3563906
65,93,177.1576731
65,94,177.9415672
65,95,178.7082574
65,96,179.4579266
65,97,180.1907561
65,98,180.9069258
65,99,181.6066143
65,100,182.2899985
65,101,182.957254
65,102,183.6085548
65,103,184.2440737
65,104,184.8639818
65,105,185.4684491
65,106,186.0576438
65,107,186.631733
65,108,187.1908823
65,109,187.7352558
65,110,188.2650164
65,111,188.7803255
65,112,189.2813432
65,113,189.7682281
65,114,190.2411377
65,115,190.7002278
65,116,191.1456532
65,117,191.5775673
65,118,191.9961219
65,119,192.4014679
65,120,192.7937546
65,121,193.1731301
65,122,193.5397412
65,123,193.8937335
65,124,194.2352512
65,125,194.5644373
65,126,194.8814335
65,127,195.1863804
65,128,195.4794171
65,129,195.7606818
65,130,196.0303113
65,131,196.288441
65,132,196.5352055
65,133,196.7707378
65,134,196.9951701
65,135,197.2086331
65,136,197.4112565
65,137,197.6031688
65,138,197.7844974
65,139,197.9553683
65,140,198.1159067
65,141,198.2662365
65,142,198.4064805
65,143,198.5367603
65,144,198.6571967
65,145,198.767909
65,146,198.8690156
65,147,198.960634
65,148,199.0428802
65,149,199.1158696
65,150,199.1797162
65,151,199.2345331
65,152,199.2804323
65,153,199.3175249
65,154,199.3459208
65,155,199.365729
65,156,199.3770574
65,157,199.3800129
65,158,199.3747016
65,159,199.3612284
65,160,199.3396973
65,161,199.3102112
65,162,199.2728723
65,163,199.2277817
65,164,199.1750394
65,165,199.1147448
65,166,199.046996
65,167,198.9718905
65,168,198.8895246
65,169,198.7999938
65,170,198.7033928
65,171,198.5998153
65,172,198.4893541
65,173,198.3721011
65,174,198.2481474
65,175,198.1175832
65,176,197.9804979
65,177,197.8369798
65,178,197.6871166
65,179,197.5309951
65,180,197.3687013
65,181,197.2003202
65,182,197.0259361
65,183,196.8456326
65,184,196.6594923
65,185,196.4675971
65,186,196.2700281
65,187,196.0668655
65,188,195.8581888
65,189,195.6440768
65,190,195.4246074
65,191,195.1998579
65,192,194.9699047
65,193,194.7348234
65,194,194.494689
65,195,194.2495757
65,196,193.999557
65,197,193.7447056
65,198,193.4850936
65,199,193.2207922
65,200,192.9518722
65,201,192.6784032
65,202,192.4004547
65,203,192.1180951
65,204,191.8313921
65,205,191.5404131
65,206,191.2452244
